橋梁ID,点検年1,BCI1,点検年2,BCI2,
1585,2014,99.5,2016,91.7,2
1586,2010,100,2012,99.9,2
1586,2012,99.9,2014,99.8,2
1586,2014,99.8,2016,93.3,2
1587,2010,100,2012,98.8,2
1587,2012,98.8,2016,93.6,4
1588,2010,100,2012,99.1,2
1588,2012,99.1,2016,91.7,4
1589,2012,100,2016,94.9,4
1590,2012,100,2016,94.9,4
1591,2010,100,2012,99,2
1591,2012,99,2016,92.4,4
1592,2010,100,2012,98.7,2
1592,2012,98.7,2016,92,4
1593,2010,100,2012,98,2
1593,2012,98,2016,95,4
1594,2010,100,2012,97.3,2
1594,2012,97.3,2016,91.2,4
1595,2010,100,2012,98.6,2
1595,2012,98.6,2016,92.1,4
1596,2010,100,2012,99.2,2
1596,2012,99.2,2016,92.2,4
1597,2012,99.8,2014,94.8,2
1597,2014,94.8,2016,86.2,2
1598,2012,99.9,2014,95,2
1598,2014,95,2016,88.8,2
1599,2009,7.1,2011,4.5,2
1599,2013,99.4,2017,92.5,4
1600,2009,100,2011,98.4,2
1601,1984,100,2011,67.9,27
1601,2011,67.9,2013,67.5,2
1601,2013,67.5,2015,65.2,2
1602,2013,100,2014,99.4,1
1602,2014,99.4,2016,97.9,2
1603,2001,75,2003,72.2,2
1603,2003,72.2,2005,72.2,2
1603,2007,73.7,2009,73.7,2
1603,2009,73.7,2011,73.3,2
1603,2011,73.3,2013,73.3,2
1604,2001,75.2,2003,56.6,2
1604,2003,56.6,2005,56.5,2
1604,2007,66.3,2009,66.3,2
1604,2011,98.9,2013,98,2
1604,2013,98,2015,96.6,2
1604,2015,96.6,2017,88.7,2
1605,1950,100,2003,73.5,53
1605,2003,73.5,2005,73.5,2
1605,2005,73.5,2007,73.1,2
1605,2007,73.1,2009,72.9,2
1605,2009,72.9,2011,71.3,2
1605,2013,74.2,2015,74.2,2
1605,2015,74.2,2017,73.5,2
1606,2003,47.7,2005,47.3,2
1606,2009,99.8,2011,98.6,2
1606,2011,98.6,2013,97.9,2
1606,2013,97.9,2015,97.9,2
1606,2015,97.9,2017,76.4,2
1607,1972,100,2001,73.2,29
1607,2007,74.5,2009,72.5,2
1607,2009,72.5,2011,72.5,2
1607,2013,72.6,2015,72.5,2
1607,2015,72.5,2017,72.2,2
1608,2003,59.9,2005,59.6,2
1608,2007,100,2009,99.8,2
1608,2009,99.8,2011,98.1,2
1608,2011,98.1,2013,97.5,2
1608,2013,97.5,2015,97.4,2
1608,2015,97.4,2017,88.9,2
1609,1998,100,2003,73.7,5
1609,2005,73.8,2007,72.2,2
1609,2009,73.1,2013,71.8,4
1609,2013,71.8,2015,71.5,2
1610,1986,100,2001,71.9,15
1610,2003,73,2005,72.3,2
1610,2005,72.3,2007,71.8,2
1610,2011,73.6,2013,73.3,2
1610,2013,73.3,2015,73.2,2
1610,2015,73.2,2017,72.3,2
1611,1954,100,2003,57.9,49
1611,2003,57.9,2005,57.9,2
1611,2007,66.7,2009,65.3,2
1611,2011,67.7,2013,66.8,2
1611,2013,66.8,2015,65.6,2
1611,2015,65.6,2017,64.8,2
1612,1987,100,2001,94.4,14
1612,2001,94.4,2003,74.4,2
1612,2009,78.2,2011,76.6,2
1612,2011,76.6,2013,73.8,2
1612,2013,73.8,2015,73,2
1613,2005,57.9,2007,47,2
1613,2009,99.9,2011,98.4,2
1613,2011,98.4,2013,97.3,2
1613,2013,97.3,2015,97.3,2
1613,2015,97.3,2017,87.5,2
1614,1993,100,2001,89.7,8
1614,2001,89.7,2003,74.6,2
1614,2003,74.6,2005,74.6,2
1614,2011,84.1,2013,84.1,2
1614,2013,84.1,2015,84,2
1614,2015,84,2017,76.2,2
1615,1992,100,2001,82,9
1615,2001,82,2003,73.9,2
1615,2003,73.9,2005,73.7,2
1615,2009,75.1,2011,74.8,2
1615,2011,74.8,2013,74.4,2
1615,2013,74.4,2015,73.8,2
1616,1997,100,2001,79.3,4
1616,2001,79.3,2003,74.7,2
1616,2003,74.7,2005,74.7,2
1616,2007,83.5,2009,83.4,2
1616,2013,92.7,2015,92.6,2
1616,2015,92.6,2017,88.4,2
1617,1991,100,2001,73.2,10
1617,2003,74.8,2005,74.8,2
1617,2005,74.8,2007,74.8,2
1617,2009,85.8,2011,85.7,2
1617,2011,85.7,2013,81.5,2
1617,2013,81.5,2015,76.2,2
1617,2015,76.2,2017,73.7,2
1618,1998,100,2001,89.8,3
1618,2003,93.8,2005,93.7,2
1618,2007,94.3,2009,94.2,2
1618,2009,94.2,2011,92.3,2
1618,2011,92.3,2013,91,2
1618,2013,91,2015,90.7,2
1618,2015,90.7,2017,90,2
1619,1956,100,2003,71.5,47
1619,2009,75.7,2013,73.7,4
1619,2013,73.7,2015,72,2
1619,2015,72,2017,71.4,2
1620,1970,100,2003,74.5,33
1620,2003,74.5,2005,74.4,2
1620,2005,74.4,2007,72.9,2
1620,2007,72.9,2009,71.3,2
1620,2009,71.3,2011,70.7,2
1620,2011,70.7,2013,70.6,2
1620,2013,70.6,2015,70.2,2
1620,2015,70.2,2017,70.1,2
1621,1961,100,2004,59.1,43
1621,2004,59.1,2005,58.1,1
1621,2005,58.1,2009,53,4
1621,2009,53,2011,50.5,2
1621,2011,50.5,2013,48.3,2
1621,2013,48.3,2015,47.8,2
1621,2015,47.8,2017,44.9,2
1622,1938,100,2003,73.2,65
1622,2003,73.2,2005,71.8,2
1622,2005,71.8,2007,70.5,2
1622,2007,70.5,2009,70.2,2
1622,2011,71.2,2013,70.2,2
1622,2013,70.2,2015,69.4,2
1622,2015,69.4,2017,64.8,2
1623,1938,100,2003,75,65
1623,2003,75,2005,74.3,2
1623,2005,74.3,2007,72.5,2
1623,2009,73.8,2013,71.8,4
1623,2013,71.8,2015,71,2
1623,2015,71,2017,69.3,2
1624,1960,100,2003,69.3,43
1624,2003,69.3,2005,69.3,2
1624,2005,69.3,2007,67.2,2
1624,2009,71.1,2013,61.5,4
1624,2013,61.5,2015,60.7,2
1624,2015,60.7,2017,60,2
1625,2003,22.1,2005,2.6,2
1625,2005,2.6,2007,2.1,2
1625,2009,6.8,2011,6.8,2
1625,2011,6.8,2013,6.8,2
1626,2007,75,2009,69.3,2
1627,1970,100,2003,73.9,33
1627,2003,73.9,2005,73.9,2
1627,2005,73.9,2007,70,2
1627,2009,76,2013,72.4,4
1627,2013,72.4,2015,72.4,2
1628,1970,100,2003,75,33
1628,2003,75,2005,75,2
1628,2005,75,2007,75,2
1628,2007,75,2009,75,2
1628,2009,75,2011,74.6,2
1628,2011,74.6,2015,74.4,4
1629,1970,100,2003,74.7,33
1629,2005,74.8,2007,74.2,2
1629,2007,74.2,2009,70.3,2
1629,2011,72.6,2015,71.6,4
1629,2015,71.6,2017,71.2,2
1630,1970,100,2003,75,33
1630,2003,75,2005,75,2
1630,2005,75,2007,75,2
1630,2007,75,2009,75,2
1630,2009,75,2013,74.4,4
1630,2013,74.4,2015,74.3,2
1630,2015,74.3,2017,74.2,2
1631,2006,100,2007,95.9,1
1631,2009,98.4,2013,96.8,4
1631,2013,96.8,2017,87.7,4
1632,2003,41.4,2005,41.1,2
1632,2007,99.6,2009,94.7,2
1632,2009,94.7,2013,94.7,4
1632,2013,94.7,2017,87.8,4
1633,1997,100,2003,75,6
1633,2003,75,2005,75,2
1633,2005,75,2007,74.8,2
1634,1997,100,2003,74.9,6
1634,2003,74.9,2005,74.9,2
1634,2005,74.9,2007,74.8,2
1634,2007,74.8,2009,72.8,2
1634,2011,78.1,2015,77.1,4
1634,2015,77.1,2017,74.8,2
1635,1984,100,2003,75,19
1635,2003,75,2005,75,2
1635,2005,75,2007,74.8,2
1635,2009,75.1,2013,72.8,4
1635,2013,72.8,2015,72.2,2
1635,2015,72.2,2017,70.8,2
1636,1960,100,2007,72.7,47
1636,2007,72.7,2009,72.2,2
1636,2009,72.2,2013,71.6,4
1636,2013,71.6,2015,71,2
1636,2015,71,2017,70.8,2
1638,1939,100,2001,47.1,62
1638,2001,47.1,2003,47.1,2
1638,2003,47.1,2005,47.1,2
1638,2009,50.3,2011,48.6,2
1638,2011,48.6,2013,45.3,2
1638,2013,45.3,2015,39.5,2
1638,2015,39.5,2017,39.5,2
1639,2001,49.4,2003,34.9,2
1639,2005,47.5,2006,45.7,1
1639,2006,45.7,2007,45.2,1
1639,2007,45.2,2008,41.7,1
1639,2008,41.7,2009,40.8,1
1639,2009,40.8,2010,40.2,1
1639,2013,100,2015,97.7,2
1639,2015,97.7,2017,87,2
1640,2003,55.3,2005,53.5,2
1640,2006,61.7,2007,59.7,1
1640,2007,59.7,2008,58.8,1
1640,2009,99,2010,98.4,1
1640,2010,98.4,2012,93.6,2
1640,2012,93.6,2014,92.1,2
1640,2014,92.1,2016,90.9,2
1641,1985,100,2001,71.7,16
1641,2001,71.7,2003,71.6,2
1641,2010,73.5,2012,73.2,2
1641,2014,73.5,2016,73.5,2
1642,1981,100,2001,65.8,20
1642,2001,65.8,2004,63.8,3
1642,2004,63.8,2006,59.7,2
1642,2006,59.7,2010,59.7,4
1642,2014,72.6,2016,72.2,2
1643,1952,100,2001,47,49
1643,2001,47,2003,45.5,2
1643,2003,45.5,2005,43.6,2
1643,2005,43.6,2007,43.3,2
1643,2007,43.3,2009,42.2,2
1643,2009,42.2,2011,42.1,2
1643,2011,42.1,2013,42.1,2
1644,2001,52.1,2003,40.8,2
1644,2005,44.1,2006,44,1
1644,2006,44,2008,39.4,2
1644,2008,39.4,2010,38.9,2
1644,2014,92.8,2016,85.6,2
1645,1938,100,2001,50.9,63
1645,2001,50.9,2005,46.2,4
1645,2009,67.5,2011,67.3,2
1645,2015,69.5,2017,67.5,2
1646,2000,100,2001,73.4,1
1646,2003,74.2,2005,74,2
1646,2005,74,2006,73,1
1646,2010,79.9,2012,77,2
1646,2014,77.6,2016,73.9,2
1647,1964,100,2005,49.8,41
1647,2009,62.6,2013,62.1,4
1647,2015,67.6,2017,67.6,2
1648,1969,100,2003,73.6,34
1648,2003,73.6,2005,68.4,2
1648,2005,68.4,2006,68,1
1648,2008,68.3,2010,67.7,2
1648,2014,71.8,2016,70.5,2
1649,1968,100,2003,61.2,35
1649,2005,70.6,2006,69.9,1
1649,2008,73.3,2009,73,1
1649,2009,73,2010,72.8,1
1649,2010,72.8,2011,71.3,1
1649,2011,71.3,2012,71.1,1
1649,2012,71.1,2013,70,1
1649,2014,72,2015,71.6,1
1649,2015,71.6,2016,71.4,1
1649,2016,71.4,2017,71.3,1
1650,1974,100,2001,74.8,27
1650,2001,74.8,2005,62.4,4
1650,2009,66.5,2013,65.8,4
1650,2015,72.7,2017,68.9,2
1651,1965,100,2003,55.4,38
1651,2003,55.4,2005,48.1,2
1651,2009,52.8,2011,52.4,2
1651,2013,53.9,2015,52.6,2
1651,2015,52.6,2017,52.6,2
1652,1899,100,2001,57.7,102
1652,2004,60.4,2006,58,2
1652,2010,66.2,2014,56.5,4
1653,1966,100,2001,68.9,35
1653,2001,68.9,2004,59.4,3
1653,2004,59.4,2006,59.4,2
1653,2010,62.2,2014,59.8,4
1653,2014,59.8,2016,59.4,2
1654,1899,100,2001,17.4,102
1654,2006,55.4,2010,48.5,4
1655,1899,100,2001,61.9,102
1655,2001,61.9,2004,55.4,3
1655,2004,55.4,2006,52.7,2
1655,2014,68.6,2016,68.4,2
1656,1899,100,2001,67.4,102
1656,2001,67.4,2004,67.1,3
1656,2004,67.1,2006,58.2,2
1656,2014,69.1,2016,68.8,2
1657,1899,100,2001,42.4,102
1657,2001,42.4,2004,41.9,3
1657,2004,41.9,2006,33.9,2
1657,2014,63.5,2016,59.7,2
1658,1899,100,2001,51.1,102
1658,2001,51.1,2004,37.9,3
1658,2006,38.3,2010,37.6,4
1658,2010,37.6,2014,32.7,4
1658,2014,32.7,2016,29.8,2
1659,1899,100,2001,40.6,102
1659,2004,50.3,2006,50.3,2
1659,2014,61.7,2016,61.3,2
1660,2001,35.6,2004,22.1,3
1660,2004,22.1,2005,16.9,1
1660,2005,16.9,2006,15.8,1
1660,2006,15.8,2007,10.2,1
1660,2007,10.2,2008,1.3,1
1660,2008,1.3,2009,1.3,1
1660,2009,1.3,2010,1.2,1
1660,2013,100,2015,99.1,2
1660,2015,99.1,2017,90.3,2
1661,1899,100,2001,35,102
1661,2004,49,2006,48.6,2
1661,2014,60,2016,59.9,2
1662,1899,100,2001,41.2,102
1662,2004,44.5,2006,38.3,2
1662,2008,38.6,2010,20.6,2
1662,2014,22.3,2016,22.3,2
1663,1899,100,2001,48.8,102
1663,2001,48.8,2004,47.8,3
1663,2004,47.8,2006,44.4,2
1663,2010,54.2,2014,54,4
1664,2001,26.8,2004,22.6,3
1664,2004,22.6,2006,19.1,2
1664,2008,22.5,2010,22.3,2
1664,2010,22.3,2012,21.6,2
1664,2012,21.6,2013,19.9,1
1664,2013,19.9,2014,15.5,1
1665,1899,100,2001,64.7,102
1665,2001,64.7,2004,49.6,3
1665,2004,49.6,2006,47.7,2
1666,1976,100,2001,67.1,25
1666,2001,67.1,2005,64.4,4
1666,2009,71.4,2013,70.9,4
1666,2013,70.9,2017,70.2,4
1667,1976,100,2005,50.7,29
1667,2009,66.3,2013,66,4
1668,1899,100,2001,39.9,102
1668,2001,39.9,2005,33.1,4
1668,2009,57.1,2011,56.7,2
1668,2011,56.7,2013,55.4,2
1668,2013,55.4,2015,51.2,2
1668,2015,51.2,2017,46.2,2
1669,1899,100,2001,72.9,102
1669,2001,72.9,2005,50.7,4
1669,2013,67.5,2015,67.5,2
1669,2015,67.5,2017,67.1,2
1670,1899,100,2001,68,102
1670,2001,68,2005,58.8,4
1670,2005,58.8,2007,58.8,2
1670,2007,58.8,2009,57.3,2
1670,2011,57.7,2013,56.2,2
1670,2013,56.2,2015,26.7,2
1671,1899,100,2001,29.2,102
1671,2007,46.5,2009,45.2,2
1671,2011,53.3,2013,50.4,2
1671,2013,50.4,2015,44.6,2
1672,1984,100,2001,68.4,17
1672,2001,68.4,2005,67.6,4
1672,2005,67.6,2009,67.3,4
1672,2009,67.3,2013,66.5,4
1672,2013,66.5,2015,66.5,2
1673,1899,100,2001,75,102
1673,2001,75,2005,57,4
1673,2009,61.6,2013,61.3,4
1673,2013,61.3,2015,60.5,2
1673,2015,60.5,2017,58.6,2
1674,1899,100,2001,59.2,102
1674,2001,59.2,2004,55.2,3
1674,2004,55.2,2006,55.2,2
1674,2010,63.3,2014,61.2,4
1675,1981,100,2001,67.1,20
1675,2001,67.1,2004,64.9,3
1675,2004,64.9,2006,64.9,2
1676,1899,100,2001,74.6,102
1676,2001,74.6,2005,62.1,4
1676,2005,62.1,2007,61,2
1676,2007,61,2009,50.6,2
1676,2011,61.8,2013,61,2
1676,2015,65.4,2017,62.5,2
1677,1899,100,2001,60.4,102
1677,2001,60.4,2004,47,3
1677,2004,47,2006,46.4,2
1677,2010,58,2014,57.9,4
1678,1899,100,2001,40,102
1678,2007,67.5,2009,65.7,2
1678,2009,65.7,2011,65.5,2
1678,2011,65.5,2013,64.6,2
1679,1899,100,2001,61.9,102
1679,2001,61.9,2005,57,4
1679,2015,68.4,2017,67.2,2
1680,2004,100,2005,74.1,1
1680,2005,74.1,2006,73.6,1
1681,1899,100,2005,43.1,106
1682,1938,100,2005,36.1,67
1682,2005,36.1,2006,35.5,1
1682,2006,35.5,2008,34.3,2
1682,2012,34.6,2014,30,2
1682,2014,30,2016,29.5,2
1682,2016,29.5,2017,29.5,1
1683,1967,100,2005,59.3,38
1683,2013,75.1,2017,74.7,4
1684,2014,100,2016,96.6,2
1685,1997,100,2001,74.1,4
1685,2001,74.1,2003,72.7,2
1685,2003,72.7,2005,72.5,2
1685,2005,72.5,2007,71.3,2
1685,2011,76.6,2013,73,2
1685,2013,73,2015,72.2,2
1686,1997,100,2001,74.6,4
1686,2001,74.6,2003,73.4,2
1686,2003,73.4,2005,70.6,2
1686,2005,70.6,2007,67.2,2
1686,2013,79.1,2015,74.7,2
1687,1953,100,2000,68.4,47
1687,2000,68.4,2004,68.4,4
1687,2004,68.4,2005,66,1
1687,2005,66,2007,62.5,2
1687,2007,62.5,2009,61.7,2
1687,2013,62.5,2015,62.5,2
1688,1951,100,2000,60.6,49
1688,2004,62.5,2005,61.5,1
1688,2005,61.5,2006,61.5,1
1688,2012,66.9,2014,65.7,2
1689,1950,100,2000,65,50
1689,2004,65.9,2005,62,1
1689,2005,62,2007,60.1,2
1689,2007,60.1,2009,59.3,2
1689,2011,59.8,2013,59.3,2
1689,2013,59.3,2015,58.6,2
1690,1899,100,2001,53.1,102
1690,2001,53.1,2004,42.2,3
1690,2004,42.2,2006,38.5,2
1690,2006,38.5,2008,33.5,2
1690,2008,33.5,2010,33.1,2
1690,2010,33.1,2012,32.6,2
1690,2014,52.4,2016,45.5,2
1691,2001,50.8,2004,30.9,3
1691,2007,99.7,2011,81,4
1691,2015,84.4,2017,82.5,2
1692,1899,100,2001,66,102
1692,2001,66,2004,52,3
1692,2010,64.6,2014,57.7,4
1692,2014,57.7,2016,57.6,2
1693,1994,100,2001,67.6,7
1693,2004,69.6,2006,69.6,2
1693,2010,73.9,2014,73.9,4
1694,1899,100,2001,38.7,102
1694,2001,38.7,2004,36.3,3
1694,2004,36.3,2006,34.2,2
1694,2008,37.4,2010,32.6,2
1694,2012,34.2,2014,34.2,2
1694,2014,34.2,2016,34.2,2
1695,1899,100,2001,40.1,102
1695,2004,45.8,2006,45,2
1695,2008,51.5,2010,35.2,2
1695,2012,40,2014,39.9,2
1695,2014,39.9,2016,39.9,2
1696,2004,32.7,2006,28.6,2
1696,2008,36.6,2010,32.9,2
1696,2010,32.9,2012,32.9,2
1696,2012,32.9,2014,28.1,2
1697,1899,100,2001,46.6,102
1697,2001,46.6,2004,46.6,3
1697,2004,46.6,2005,46.6,1
1697,2005,46.6,2006,44.3,1
1697,2008,54.9,2010,54.1,2
1697,2010,54.1,2012,53.6,2
1698,1899,100,2001,29.5,102
1698,2004,40.1,2006,39.3,2
1698,2008,51,2010,49.4,2
1698,2010,49.4,2012,47,2
1698,2012,47,2014,46.5,2
1698,2014,46.5,2016,45.9,2
1699,2001,28.3,2004,25.2,3
1699,2004,25.2,2005,24.5,1
1699,2005,24.5,2006,24.5,1
1699,2006,24.5,2007,24.5,1
1699,2009,58.7,2010,45.8,1
1699,2010,45.8,2011,43.4,1
1699,2011,43.4,2012,40.8,1
1699,2012,40.8,2013,39.3,1
1699,2013,39.3,2014,39.3,1
1700,1899,100,2001,24.3,102
1700,2010,49.3,2012,44.8,2
1700,2012,44.8,2014,44.6,2
1700,2014,44.6,2016,44.6,2
1701,1899,100,2002,50.9,103
1701,2004,54.5,2006,53.6,2
1701,2014,71.4,2016,70,2
1702,1899,100,2002,52.7,103
1702,2004,56.2,2006,54.4,2
1702,2014,73.4,2016,71,2
1703,1899,100,2002,46.2,103
1703,2014,64.8,2016,64.8,2
1704,1899,100,2002,28.9,103
1704,2002,28.9,2004,26.8,2
1704,2004,26.8,2006,26.8,2
1704,2014,57.6,2016,57.3,2
1705,1899,100,2002,66.7,103
1705,2010,70.4,2014,69.8,4
1706,1899,100,2002,58.3,103
1706,2002,58.3,2004,55.6,2
1706,2010,68.1,2014,59,4
1706,2014,59,2016,57.4,2
1707,1899,100,2001,40,102
1707,2001,40,2004,39.7,3
1707,2004,39.7,2006,37.2,2
1707,2008,38.3,2010,38.2,2
1707,2012,39,2014,38.7,2
1707,2014,38.7,2016,38.7,2
1708,1899,100,2001,32.1,102
1708,2004,33.2,2006,33.2,2
1708,2010,38,2012,34.7,2
1708,2014,37.4,2016,37.1,2
1709,2002,20.4,2004,15.1,2
1709,2004,15.1,2005,15.1,1
1709,2006,15.3,2007,15.2,1
1709,2008,15.3,2009,15,1
1709,2010,15.3,2011,15.3,1
1709,2012,15.4,2013,15.3,1
1709,2013,15.3,2014,15.3,1
1710,2004,44.5,2006,40.7,2
1710,2006,40.7,2008,20.9,2
1710,2008,20.9,2010,20.3,2
1710,2012,22.5,2014,20.3,2
1711,1899,100,2005,54.9,106
1711,2010,68.6,2014,62.7,4
1711,2014,62.7,2016,58.7,2
1712,1899,100,2005,53,106
1712,2005,53,2006,53,1
1712,2010,68,2014,67.3,4
1712,2014,67.3,2016,66.6,2
1713,1899,100,2005,38.6,106
1713,2005,38.6,2006,38.6,1
1713,2006,38.6,2010,38.1,4
1713,2014,38.4,2016,38.4,2
1714,1899,100,2005,55.7,106
1714,2005,55.7,2006,54.3,1
1714,2010,69,2014,68.7,4
1715,1899,100,2006,44.9,107
1715,2008,68.5,2010,67.3,2
1715,2010,67.3,2012,54.7,2
1715,2012,54.7,2014,54.7,2
1716,1899,100,2005,38.9,106
1716,2005,38.9,2006,34.5,1
1716,2008,34.9,2010,25.9,2
1716,2012,28.8,2014,23.4,2
1716,2014,23.4,2016,16,2
1717,1977,100,2001,45.8,24
1717,2001,45.8,2005,45.8,4
1717,2005,45.8,2009,43,4
1717,2013,43.3,2015,43.3,2
1717,2015,43.3,2017,43.3,2
1718,1899,100,2001,54.2,102
1718,2001,54.2,2005,46.2,4
1718,2009,46.6,2013,46.6,4
1719,1962,100,2001,58.2,39
1719,2001,58.2,2005,56.2,4
1719,2005,56.2,2009,54.5,4
1719,2015,62.9,2017,62.7,2
1720,1960,100,2001,61.4,41
1720,2001,61.4,2005,50.2,4
1720,2005,50.2,2009,48.9,4
1720,2009,48.9,2013,48.9,4
1720,2015,49,2017,49,2
1721,1967,100,2001,51.1,34
1721,2001,51.1,2005,46.6,4
1721,2005,46.6,2009,45,4
1721,2009,45,2013,43.4,4
1721,2015,44.1,2017,44.1,2
1722,2001,68.2,2003,54.3,2
1722,2005,61.2,2006,60.3,1
1722,2008,95.4,2010,94.8,2
1722,2010,94.8,2012,94.7,2
1722,2012,94.7,2014,88,2
1722,2014,88,2016,77.6,2
1723,1962,100,2001,62.3,39
1723,2001,62.3,2005,50,4
1723,2005,50,2006,45.1,1
1723,2008,72.1,2010,71.9,2
1723,2012,72.1,2014,71.3,2
1724,1986,100,2001,41.2,15
1724,2009,59.5,2013,59.4,4
1724,2015,60.6,2017,60.6,2
1725,1977,100,2001,61.2,24
1725,2009,69.2,2013,69,4
1725,2015,70,2017,70,2
1726,1975,100,2001,40.5,26
1726,2007,51.3,2009,47.3,2
1726,2009,47.3,2011,43,2
1726,2011,43,2013,42.5,2
1726,2015,49.4,2017,49.4,2
1727,1969,100,2001,55,32
1727,2009,62.4,2013,61.9,4
1728,1998,100,2001,73.6,3
1728,2003,74.9,2005,72.8,2
1728,2006,74,2008,73.6,2
1728,2008,73.6,2010,73.4,2
1728,2010,73.4,2012,73.3,2
1728,2012,73.3,2014,73.2,2
1729,1975,100,2001,47.1,26
1729,2005,62.7,2006,62.5,1
1729,2008,66,2010,65.6,2
1730,1998,100,2001,67.5,3
1730,2003,73.9,2005,73.9,2
1730,2006,74.4,2008,73.6,2
1730,2008,73.6,2010,73.1,2
1730,2010,73.1,2012,73,2
1730,2012,73,2014,72.6,2
1730,2014,72.6,2016,72.3,2
1731,1976,100,2001,48.8,25
1731,2003,63.1,2005,62.3,2
1731,2005,62.3,2006,62.2,1
1731,2008,63.7,2010,62,2
1731,2012,64.8,2014,64.7,2
1732,1981,100,2001,74,20
1732,2001,74,2005,63.3,4
1732,2009,65.5,2013,65.2,4
1733,1981,100,2001,72.8,20
1733,2001,72.8,2005,70.9,4
1733,2005,70.9,2009,70.4,4
1733,2009,70.4,2013,70.2,4
1734,1975,100,2001,70.8,26
1734,2001,70.8,2005,50.3,4
1734,2009,63.8,2013,63.8,4
1734,2013,63.8,2015,61.6,2
1735,1975,100,2001,71.9,26
1735,2007,73.8,2009,73.7,2
1735,2009,73.7,2011,73.1,2
1735,2011,73.1,2013,72.9,2
1735,2013,72.9,2015,72.8,2
1735,2015,72.8,2017,72.2,2
1736,1975,100,2001,38.9,26
1736,2009,52.9,2013,50.3,4
1736,2013,50.3,2015,50.3,2
1736,2015,50.3,2017,50.3,2
1737,1981,100,2001,66.8,20
1737,2001,66.8,2005,61.5,4
1737,2005,61.5,2009,59.1,4
1737,2009,59.1,2013,58.9,4
1738,1899,100,2001,57.6,102
1738,2001,57.6,2005,41.5,4
1738,2015,60.5,2017,60.5,2
1739,1983,100,2001,59.1,18
1739,2001,59.1,2005,58.9,4
1739,2009,59.6,2013,58.4,4
1739,2013,58.4,2015,57.8,2
1739,2015,57.8,2017,57.8,2
1740,1975,100,2001,67.8,26
1740,2001,67.8,2005,66.8,4
1740,2009,68.6,2013,68.2,4
1740,2015,72.4,2017,72.4,2
1741,1899,100,2001,52.1,102
1741,2001,52.1,2005,46,4
1741,2005,46,2009,43.6,4
1741,2009,43.6,2013,42.5,4
1741,2014,54.9,2015,54.9,1
1741,2015,54.9,2016,54.5,1
1741,2016,54.5,2017,54.5,1
1742,1899,100,2001,54.8,102
1742,2001,54.8,2005,40.8,4
1742,2005,40.8,2009,38.3,4
1742,2009,38.3,2013,37.8,4
1743,2001,59.7,2005,54.5,4
1743,2011,95.6,2013,92.1,2
1743,2013,92.1,2015,89,2
1743,2015,89,2017,84,2
1744,1899,100,2001,61,102
1744,2001,61,2005,54.2,4
1744,2005,54.2,2009,53.2,4
1744,2013,64.1,2015,64.1,2
1744,2015,64.1,2017,64,2
1745,1899,100,2001,54.3,102
1745,2001,54.3,2005,50,4
1745,2005,50,2007,49.7,2
1745,2011,51,2013,47.6,2
1745,2015,50.7,2017,48,2
1746,1899,100,2001,49.1,102
1746,2009,70.1,2011,70.1,2
1746,2011,70.1,2013,67.4,2
1746,2013,67.4,2015,66.2,2
1747,1899,100,2001,53.8,102
1747,2001,53.8,2005,50.6,4
1747,2009,68.4,2011,66.6,2
1747,2011,66.6,2015,65.3,4
1747,2015,65.3,2017,64,2
1748,1899,100,2001,59.7,102
1748,2007,66.4,2009,64.8,2
1748,2009,64.8,2011,63.9,2
1748,2011,63.9,2013,63.4,2
1748,2013,63.4,2015,63.4,2
1748,2015,63.4,2017,63.4,2
1749,1899,100,2001,63.7,102
1749,2001,63.7,2005,52.1,4
1749,2007,64.2,2009,63.1,2
1749,2011,64.2,2013,64.1,2
1749,2013,64.1,2015,64.1,2
1749,2015,64.1,2017,49.6,2
1750,1899,100,2001,62.5,102
1750,2001,62.5,2005,41.3,4
1750,2005,41.3,2009,40.8,4
1750,2013,41.3,2015,40.8,2
1750,2015,40.8,2017,40.8,2
1751,2005,50.8,2009,26.4,4
1751,2013,26.6,2015,26.6,2
1752,1899,100,2001,36.1,102
1752,2009,55.1,2013,55.1,4
1752,2013,55.1,2015,55.1,2
1753,1979,100,2001,47.6,22
1753,2001,47.6,2005,46.1,4
1753,2015,60.1,2017,60.1,2
1754,1899,100,2001,51.6,102
1754,2001,51.6,2004,51.6,3
1754,2004,51.6,2005,49.9,1
1754,2011,71.6,2013,65.2,2
1754,2013,65.2,2015,58.5,2
1755,1899,100,2001,52.1,102
1755,2009,71,2011,70.7,2
1755,2011,70.7,2013,67.2,2
1755,2013,67.2,2015,65.6,2
1756,1899,100,2001,39.5,102
1756,2011,60.7,2013,60.6,2
1756,2013,60.6,2015,56.3,2
1756,2015,56.3,2017,56.3,2
1757,1899,100,2001,33.2,102
1757,2001,33.2,2005,30.9,4
1757,2007,66.8,2009,61.3,2
1757,2011,61.7,2013,60.6,2
1757,2013,60.6,2015,60.6,2
1757,2015,60.6,2017,60.5,2
1758,1899,100,2001,60.8,102
1758,2001,60.8,2005,56,4
1758,2009,74.5,2013,74.3,4
1759,1899,100,2001,69.3,102
1759,2001,69.3,2005,52.1,4
1759,2005,52.1,2009,49.1,4
1759,2013,54.8,2015,51.8,2
1759,2015,51.8,2017,46.2,2
1760,1899,100,2001,64.2,102
1760,2001,64.2,2005,63.7,4
1760,2005,63.7,2007,37.6,2
