lable,Sample ID,Inspection Time of Prestate,Inspection Time of PostState IRI,Pre-State IRI,Post-State IRI,Inspection Post time for Sneff,Sneff ,,,Construction year,Functional inspection year,Structural inspection year,Number of samples,&,,,,,,,,
3,1054,2007,2021,1,1.097654007,2017,4.332275002,2007&2021&2017,,,,,,,,,,,,,,
3,1055,2007,2021,1,1.052725832,2017,5.092559748,2007&2021&2017,,,,,,,,,,,,,,
3,1056,2007,2021,1,0.943570463,2017,5.139925729,2007&2021&2017,,,,,,,,,,,,,,
3,1057,2007,2021,1,1.10241757,2017,4.578708854,2007&2021&2017,,,,,,,,,,,,,,
3,1058,2007,2021,1,1.33339821,2017,5.13968602,2007&2021&2017,,,,,,,,,,,,,,
3,1059,2007,2021,1,1.533424945,2017,4.57940201,2007&2021&2017,,,,,,,,,,,,,,
3,1060,2007,2021,1,2.510533462,2017,4.6496795,2007&2021&2017,,,,,,,,,,,,,,
3,1061,2007,2021,1,3.03581202,2017,4.242171374,2007&2021&2017,,,,,,,,,,,,,,
3,1062,2007,2021,1,2.371354677,2017,3.946824442,2007&2021&2017,,,,,,,,,,,,,,
3,1063,2007,2021,1,1.616221661,2017,5.256443036,2007&2021&2017,,,,,,,,,,,,,,
3,1064,2007,2021,1,1.160511184,2017,5.75625256,2007&2021&2017,,,,,,,,,,,,,,
3,1065,2007,2021,1,1.280475623,2017,3.773301483,2007&2021&2017,,,,,,,,,,,,,,
3,1066,2007,2021,1,1.214114619,2017,5.618994102,2007&2021&2017,,,,,,,,,,,,,,
3,1067,2007,2021,1,1.136610873,2017,4.159296827,2007&2021&2017,,,,,,,,,,,,,,
3,1068,2007,2021,1,1.257297934,2017,4.843957202,2007&2021&2017,,,,,,,,,,,,,,
3,1069,2007,2021,1,1.352682033,2017,4.343352471,2007&2021&2017,,,,,,,,,,,,,,
3,1070,2007,2021,1,1.277742024,2017,5.514596797,2007&2021&2017,,,,,,,,,,,,,,
3,1071,2007,2021,1,1.451153677,2017,4.401149297,2007&2021&2017,,,,,,,,,,,,,,
3,1072,2007,2021,1,1.5849225,2017,4.29576958,2007&2021&2017,,,,,,,,,,,,,,
3,1073,2007,2021,1,1.276819317,2017,4.524675557,2007&2021&2017,,,,,,,,,,,,,,
3,1074,2007,2021,1,1.007086781,2017,4.156556183,2007&2021&2017,,,,,,,,,,,,,,
3,1075,2007,2021,1,1.029969695,2017,4.705629096,2007&2021&2017,,,,,,,,,,,,,,
3,1076,2007,2021,1,1.355936582,2017,4.347258636,2007&2021&2017,,,,,,,,,,,,,,
3,1077,2007,2021,1,1.445849134,2017,3.901149235,2007&2021&2017,,,,,,,,,,,,,,
3,1078,2007,2021,1,1.447164068,2017,3.590958772,2007&2021&2017,,,,,,,,,,,,,,
3,1079,2007,2021,1,1.374791906,2017,3.923508193,2007&2021&2017,,,,,,,,,,,,,,
3,1080,2007,2021,1,1.288482887,2017,4.126842947,2007&2021&2017,,,,,,,,,,,,,,
3,1081,2007,2021,1,1.483136798,2017,5.903109965,2007&2021&2017,,,,,,,,,,,,,,
3,1082,2007,2021,1,1.436857842,2017,2.677205852,2007&2021&2017,,,,,,,,,,,,,,
3,1083,2007,2021,1,1.602994398,2017,4.623209301,2007&2021&2017,,,,,,,,,,,,,,
3,1084,2007,2021,1,1.975383425,2017,4.629851168,2007&2021&2017,,,,,,,,,,,,,,
3,1085,2007,2021,1,2.385926113,2017,5.503093447,2007&2021&2017,,,,,,,,,,,,,,
3,1086,2007,2021,1,2.360549955,2017,4.208887644,2007&2021&2017,,,,,,,,,,,,,,
3,1087,2007,2021,1,2.009113892,2017,5.64838345,2007&2021&2017,,,,,,,,,,,,,,
3,1088,2007,2021,1,1.620529812,2017,5.165115865,2007&2021&2017,,,,,,,,,,,,,,
3,1089,2007,2021,1,1.039269782,2017,4.525006435,2007&2021&2017,,,,,,,,,,,,,,
3,1090,2007,2021,1,1.246546264,2017,3.563183692,2007&2021&2017,,,,,,,,,,,,,,
3,1091,2007,2021,1,1.531383839,2017,4.02659129,2007&2021&2017,,,,,,,,,,,,,,
3,1092,2007,2021,1,1.371487376,2017,4.245369479,2007&2021&2017,,,,,,,,,,,,,,
3,1093,2007,2021,1,1.036162248,2017,3.081442104,2007&2021&2017,,,,,,,,,,,,,,
3,1094,2007,2021,1,1.270117616,2017,4.15684949,2007&2021&2017,,,,,,,,,,,,,,
3,1095,2007,2021,1,1.452915843,2017,2.484428218,2007&2021&2017,,,,,,,,,,,,,,
3,1096,2007,2021,1,1.095263095,2017,3.084883654,2007&2021&2017,,,,,,,,,,,,,,
3,1097,2007,2021,1,0.876394296,2017,4.161960666,2007&2021&2017,,,,,,,,,,,,,,
3,1098,2007,2021,1,0.863603003,2017,2.888401352,2007&2021&2017,,,,,,,,,,,,,,
3,1099,2007,2021,1,1.028079499,2017,3.787320983,2007&2021&2017,,,,,,,,,,,,,,
3,1100,2007,2021,1,1.266687317,2017,2.78812374,2007&2021&2017,,,,,,,,,,,,,,
3,1101,2007,2021,1,1.181932296,2017,2.951668751,2007&2021&2017,,,,,,,,,,,,,,
3,1102,2007,2021,1,0.950140572,2017,2.182920646,2007&2021&2017,,,,,,,,,,,,,,
3,1103,2007,2021,1,1.163041947,2017,4.085228583,2007&2021&2017,,,,,,,,,,,,,,
3,1104,2007,2021,1,1.227039467,2017,1.987888429,2007&2021&2017,,,,,,,,,,,,,,
3,1105,2007,2021,1,1.054509252,2017,3.085518224,2007&2021&2017,,,,,,,,,,,,,,
3,1106,2007,2021,1,0.88247518,2017,2.656962443,2007&2021&2017,,,,,,,,,,,,,,
3,1107,2007,2021,1,0.820464387,2017,2.94796878,2007&2021&2017,,,,,,,,,,,,,,
3,1108,2007,2021,1,0.866473623,2017,2.963883619,2007&2021&2017,,,,,,,,,,,,,,
3,1109,2007,2021,1,1.195448496,2017,3.854148195,2007&2021&2017,,,,,,,,,,,,,,
3,1110,2007,2021,1,1.377287724,2017,3.535523534,2007&2021&2017,,,,,,,,,,,,,,
3,1111,2007,2021,1,1.244706666,2017,3.800450394,2007&2021&2017,,,,,,,,,,,,,,
3,1112,2007,2021,1,1.232710544,2017,3.108812732,2007&2021&2017,,,,,,,,,,,,,,
3,1113,2007,2021,1,1.789513037,2017,4.220741314,2007&2021&2017,,,,,,,,,,,,,,
3,1114,2007,2021,1,1.765826133,2017,3.693778821,2007&2021&2017,,,,,,,,,,,,,,
3,1115,2007,2021,1,0.898991882,2017,3.907179363,2007&2021&2017,,,,,,,,,,,,,,
3,1116,2007,2021,1,0.772353818,2017,3.852637316,2007&2021&2017,,,,,,,,,,,,,,
3,1117,2007,2021,1,1.868380274,2017,2.88683206,2007&2021&2017,,,,,,,,,,,,,,
3,1118,2007,2021,1,2.380061933,2017,4.485697931,2007&2021&2017,,,,,,,,,,,,,,
3,1119,2007,2021,1,1.874773986,2017,3.990103136,2007&2021&2017,,,,,,,,,,,,,,
3,1120,2007,2021,1,1.865596098,2017,4.652307691,2007&2021&2017,,,,,,,,,,,,,,
3,1121,2007,2021,1,1.500945256,2017,4.534017741,2007&2021&2017,,,,,,,,,,,,,,
3,1122,2007,2021,1,0.974021332,2017,4.567977205,2007&2021&2017,,,,,,,,,,,,,,
3,1123,2007,2021,1,0.89269363,2017,3.921095181,2007&2021&2017,,,,,,,,,,,,,,
3,1124,2007,2021,1,0.999719417,2017,2.783609336,2007&2021&2017,,,,,,,,,,,,,,
3,1125,2007,2021,1,0.931983887,2017,4.333216572,2007&2021&2017,,,,,,,,,,,,,,
3,1126,2007,2021,1,1.330720446,2017,2.555884518,2007&2021&2017,,,,,,,,,,,,,,
3,1127,2007,2021,1,1.788155422,2017,3.28801354,2007&2021&2017,,,,,,,,,,,,,,
3,1128,2007,2021,1,1.67006952,2017,4.881293691,2007&2021&2017,,,,,,,,,,,,,,
3,1129,2007,2021,1,1.368192105,2017,3.690605951,2007&2021&2017,,,,,,,,,,,,,,
3,1130,2007,2021,1,1.63749799,2017,4.012779368,2007&2021&2017,,,,,,,,,,,,,,
3,1131,2007,2021,1,2.191960794,2017,4.049456586,2007&2021&2017,,,,,,,,,,,,,,
3,1132,2007,2021,1,2.10693083,2017,3.825988616,2007&2021&2017,,,,,,,,,,,,,,
3,1133,2007,2021,1,1.572987,2017,4.173597401,2007&2021&2017,,,,,,,,,,,,,,
3,1134,2007,2021,1,1.248814357,2017,4.159032157,2007&2021&2017,,,,,,,,,,,,,,
3,1135,2007,2021,1,1.508760002,2017,3.522970885,2007&2021&2017,,,,,,,,,,,,,,
3,1136,2007,2021,1,1.924018695,2017,3.746634679,2007&2021&2017,,,,,,,,,,,,,,
3,1137,2007,2021,1,2.130264669,2017,3.577216787,2007&2021&2017,,,,,,,,,,,,,,
3,1138,2007,2021,1,2.318568064,2017,3.302092829,2007&2021&2017,,,,,,,,,,,,,,
3,1139,2007,2021,1,2.299837157,2017,3.413331368,2007&2021&2017,,,,,,,,,,,,,,
3,1140,2007,2021,1,1.555490355,2017,3.859787164,2007&2021&2017,,,,,,,,,,,,,,
3,1141,2007,2021,1,1.418860992,2017,3.921118688,2007&2021&2017,,,,,,,,,,,,,,
3,1142,2007,2021,1,2.177352473,2017,2.960944789,2007&2021&2017,,,,,,,,,,,,,,
3,1143,2007,2021,1,2.190108032,2017,5.088799996,2007&2021&2017,,,,,,,,,,,,,,
3,1144,2007,2021,1,1.385437446,2017,4.12158385,2007&2021&2017,,,,,,,,,,,,,,
3,1145,2007,2021,1,0.910119759,2017,4.738253647,2007&2021&2017,,,,,,,,,,,,,,
3,1146,2007,2021,1,0.966468096,2017,5.110461461,2007&2021&2017,,,,,,,,,,,,,,
3,1147,2007,2021,1,1.252125146,2017,4.515056314,2007&2021&2017,,,,,,,,,,,,,,
3,1148,2007,2021,1,1.198465236,2017,4.007809017,2007&2021&2017,,,,,,,,,,,,,,
3,1149,2007,2021,1,0.993061524,2017,4.161960666,2007&2021&2017,,,,,,,,,,,,,,
3,1150,2007,2021,1,0.85321712,2017,2.991022445,2007&2021&2017,,,,,,,,,,,,,,
3,1151,2007,2021,1,1.002227228,2017,3.312098586,2007&2021&2017,,,,,,,,,,,,,,
3,1152,2007,2021,1,1.234348443,2017,2.304982,2007&2021&2017,,,,,,,,,,,,,,
3,1153,2007,2021,1,1.152572792,2017,3.333537194,2007&2021&2017,,,,,,,,,,,,,,
3,1154,2007,2021,1,0.998594555,2017,2.827152962,2007&2021&2017,,,,,,,,,,,,,,
3,1155,2007,2021,1,0.918887075,2017,3.048090023,2007&2021&2017,,,,,,,,,,,,,,
3,1156,2007,2021,1,0.933539786,2017,2.651987358,2007&2021&2017,,,,,,,,,,,,,,
3,1157,2007,2021,1,0.914002756,2017,2.539981884,2007&2021&2017,,,,,,,,,,,,,,
3,1158,2007,2021,1,1.07472009,2017,2.731641072,2007&2021&2017,,,,,,,,,,,,,,
3,1159,2007,2021,1,0.94362234,2017,3.305791909,2007&2021&2017,,,,,,,,,,,,,,
3,1160,2007,2021,1,0.746234714,2017,3.243894055,2007&2021&2017,,,,,,,,,,,,,,
3,1161,2007,2021,1,0.752362731,2017,3.877287911,2007&2021&2017,,,,,,,,,,,,,,
3,1162,2007,2021,1,1.048250637,2017,4.45758068,2007&2021&2017,,,,,,,,,,,,,,
3,1163,2007,2021,1,1.517209569,2017,3.593192609,2007&2021&2017,,,,,,,,,,,,,,
3,1164,2007,2021,1,1.691058591,2017,2.946334267,2007&2021&2017,,,,,,,,,,,,,,
3,1165,2007,2021,1,1.842616115,2017,3.762540955,2007&2021&2017,,,,,,,,,,,,,,
3,1166,2007,2021,1,1.763867615,2017,5.007143836,2007&2021&2017,,,,,,,,,,,,,,
3,1167,2007,2021,1,1.817588036,2017,2.795643947,2007&2021&2017,,,,,,,,,,,,,,
3,1168,2007,2021,1,1.660599957,2017,4.040884019,2007&2021&2017,,,,,,,,,,,,,,
3,1169,2007,2021,1,1.02359016,2017,2.672764416,2007&2021&2017,,,,,,,,,,,,,,
3,1170,2007,2021,1,1.018662699,2017,3.336137644,2007&2021&2017,,,,,,,,,,,,,,
3,1171,2007,2021,1,1.768861824,2017,2.456905222,2007&2021&2017,,,,,,,,,,,,,,
3,1172,2007,2021,1,1.736895535,2017,2.545942558,2007&2021&2017,,,,,,,,,,,,,,
3,1173,2007,2021,1,1.091677411,2017,3.973286505,2007&2021&2017,,,,,,,,,,,,,,
3,1174,2007,2021,1,0.955917403,2017,3.181943695,2007&2021&2017,,,,,,,,,,,,,,
3,1175,2007,2021,1,0.987022067,2017,3.713499334,2007&2021&2017,,,,,,,,,,,,,,
3,1176,2007,2021,1,1.052369418,2017,3.396560407,2007&2021&2017,,,,,,,,,,,,,,
3,1177,2007,2021,1,0.966831474,2017,3.727911579,2007&2021&2017,,,,,,,,,,,,,,
3,1178,2007,2021,1,1.102418932,2017,3.800450394,2007&2021&2017,,,,,,,,,,,,,,
3,1179,2007,2021,1,1.21469972,2017,3.642105162,2007&2021&2017,,,,,,,,,,,,,,
3,1180,2007,2021,1,0.879486633,2017,4.082460652,2007&2021&2017,,,,,,,,,,,,,,
3,1181,2007,2021,1,0.726463764,2017,2.878502692,2007&2021&2017,,,,,,,,,,,,,,
3,1182,2007,2021,1,1.032126248,2017,2.737614128,2007&2021&2017,,,,,,,,,,,,,,
3,1183,2007,2021,1,1.395395696,2017,4.247954055,2007&2021&2017,,,,,,,,,,,,,,
3,1184,2007,2021,1,1.636305145,2017,2.842964831,2007&2021&2017,,,,,,,,,,,,,,
3,1185,2007,2021,1,1.76718358,2017,4.112860344,2007&2021&2017,,,,,,,,,,,,,,
3,1186,2007,2021,1,1.68713106,2017,2.489336406,2007&2021&2017,,,,,,,,,,,,,,
3,1187,2007,2021,1,1.55232928,2017,2.579999916,2007&2021&2017,,,,,,,,,,,,,,
3,1188,2007,2021,1,1.683779637,2017,3.662838093,2007&2021&2017,,,,,,,,,,,,,,
3,1189,2007,2021,1,1.590825187,2017,3.049036782,2007&2021&2017,,,,,,,,,,,,,,
3,1190,2007,2021,1,1.294438388,2017,2.962047866,2007&2021&2017,,,,,,,,,,,,,,
3,1191,2007,2021,1,1.595771821,2017,2.82492638,2007&2021&2017,,,,,,,,,,,,,,
3,1192,2007,2021,1,2.893735444,2017,3.384506143,2007&2021&2017,,,,,,,,,,,,,,
3,1193,2007,2021,1,4.856964616,2017,2.918808337,2007&2021&2017,,,,,,,,,,,,,,
3,1194,2007,2021,1,3.49844677,2017,4.015919971,2007&2021&2017,,,,,,,,,,,,,,
3,1195,2007,2021,1,1.073627852,2017,3.218326112,2007&2021&2017,,,,,,,,,,,,,,
3,1196,2007,2021,1,1.109953041,2017,4.583361027,2007&2021&2017,,,,,,,,,,,,,,
3,1197,2007,2021,1,3.494174765,2017,2.693037196,2007&2021&2017,,,,,,,,,,,,,,
3,1198,2007,2021,1,4.808420211,2017,2.678436882,2007&2021&2017,,,,,,,,,,,,,,
3,1199,2007,2021,1,2.566381689,2017,3.446745267,2007&2021&2017,,,,,,,,,,,,,,
3,1200,2007,2021,1,1.165399484,2017,2.363451037,2007&2021&2017,,,,,,,,,,,,,,
3,1201,2007,2021,1,1.273831467,2017,2.794260156,2007&2021&2017,,,,,,,,,,,,,,
3,1202,2007,2021,1,1.522614223,2017,2.943036789,2007&2021&2017,,,,,,,,,,,,,,
3,1203,2007,2021,1,2.46929978,2017,3.197748968,2007&2021&2017,,,,,,,,,,,,,,
3,1204,2007,2021,1,3.434249535,2017,2.943686747,2007&2021&2017,,,,,,,,,,,,,,
3,1205,2007,2021,1,2.514393002,2017,2.973469626,2007&2021&2017,,,,,,,,,,,,,,
3,1206,2007,2021,1,1.56072959,2017,3.811173687,2007&2021&2017,,,,,,,,,,,,,,
3,1207,2007,2021,1,1.59471427,2017,4.091372965,2007&2021&2017,,,,,,,,,,,,,,
3,1208,2007,2021,1,1.666483782,2017,4.259722217,2007&2021&2017,,,,,,,,,,,,,,
3,1209,2007,2021,1,2.719212976,2017,4.056443905,2007&2021&2017,,,,,,,,,,,,,,
3,1210,2007,2021,1,3.250128906,2017,4.243892919,2007&2021&2017,,,,,,,,,,,,,,
3,1211,2007,2021,1,2.022499601,2017,3.546206355,2007&2021&2017,,,,,,,,,,,,,,
3,1212,2007,2021,1,1.445020587,2017,4.321210938,2007&2021&2017,,,,,,,,,,,,,,
3,1213,2007,2021,1,1.971076164,2017,3.709232336,2007&2021&2017,,,,,,,,,,,,,,
3,1214,2007,2021,1,2.9600203,2017,4.245369479,2007&2021&2017,,,,,,,,,,,,,,
3,1215,2007,2021,1,2.709902086,2017,4.693200369,2007&2021&2017,,,,,,,,,,,,,,
3,1216,2007,2021,1,1.773822269,2017,4.843957202,2007&2021&2017,,,,,,,,,,,,,,
3,1217,2007,2021,1,1.822758056,2017,3.487142262,2007&2021&2017,,,,,,,,,,,,,,
3,1218,2007,2021,1,1.57278539,2017,4.184343525,2007&2021&2017,,,,,,,,,,,,,,
3,1219,2007,2021,1,1.191113664,2017,2.878468729,2007&2021&2017,,,,,,,,,,,,,,
3,1220,2007,2021,1,1.495542615,2017,3.778740672,2007&2021&2017,,,,,,,,,,,,,,
3,1221,2007,2021,1,2.094496472,2017,2.970775101,2007&2021&2017,,,,,,,,,,,,,,
3,1222,2007,2021,1,2.354471098,2017,2.448100135,2007&2021&2017,,,,,,,,,,,,,,
3,1223,2007,2021,1,1.98274671,2017,2.881630546,2007&2021&2017,,,,,,,,,,,,,,
3,1224,2007,2021,1,1.384082324,2017,3.224477054,2007&2021&2017,,,,,,,,,,,,,,
3,1225,2007,2021,1,0.985223699,2017,2.544009797,2007&2021&2017,,,,,,,,,,,,,,
3,1226,2007,2021,1,0.967037941,2017,3.059344469,2007&2021&2017,,,,,,,,,,,,,,
3,1227,2007,2021,1,1.014661678,2017,4.005468398,2007&2021&2017,,,,,,,,,,,,,,
3,1228,2007,2021,1,1.130858397,2017,2.400812974,2007&2021&2017,,,,,,,,,,,,,,
3,1229,2007,2021,1,1.207365495,2017,3.78822726,2007&2021&2017,,,,,,,,,,,,,,
3,1230,2007,2021,1,1.028929676,2017,3.085939109,2007&2021&2017,,,,,,,,,,,,,,
3,1231,2007,2021,1,1.018951185,2017,4.028463351,2007&2021&2017,,,,,,,,,,,,,,
3,1232,2007,2021,1,1.262900813,2017,3.101722929,2007&2021&2017,,,,,,,,,,,,,,
3,1233,2007,2021,1,1.399775429,2017,3.332320775,2007&2021&2017,,,,,,,,,,,,,,
3,1234,2007,2021,1,1.146996875,2017,2.978596182,2007&2021&2017,,,,,,,,,,,,,,
3,1235,2007,2021,1,1.527096319,2017,3.085518224,2007&2021&2017,,,,,,,,,,,,,,
3,1236,2007,2021,1,1.80128574,2017,3.596391093,2007&2021&2017,,,,,,,,,,,,,,
3,1237,2007,2021,1,1.652786257,2017,3.053477895,2007&2021&2017,,,,,,,,,,,,,,
3,1238,2007,2021,1,1.340688704,2017,3.785619889,2007&2021&2017,,,,,,,,,,,,,,
3,1239,2007,2021,1,0.83249825,2017,5.410386285,2007&2021&2017,,,,,,,,,,,,,,
3,1240,2007,2021,1,0.793282943,2017,3.402771203,2007&2021&2017,,,,,,,,,,,,,,
3,1241,2007,2021,1,0.958173479,2017,4.475721489,2007&2021&2017,,,,,,,,,,,,,,
3,1242,2007,2021,1,1.023652118,2017,3.288162212,2007&2021&2017,,,,,,,,,,,,,,
3,1243,2007,2021,1,1.037267637,2017,2.994649653,2007&2021&2017,,,,,,,,,,,,,,
3,1244,2007,2021,1,1.359239618,2017,2.534033606,2007&2021&2017,,,,,,,,,,,,,,
3,1245,2007,2021,1,1.676874857,2017,3.581312239,2007&2021&2017,,,,,,,,,,,,,,
3,1246,2007,2021,1,1.709529229,2017,3.077320046,2007&2021&2017,,,,,,,,,,,,,,
3,1247,2007,2021,1,1.361773012,2017,2.681044611,2007&2021&2017,,,,,,,,,,,,,,
3,1248,2007,2021,1,1.724403907,2017,3.971854694,2007&2021&2017,,,,,,,,,,,,,,
3,1249,2007,2021,1,1.834912553,2017,4.124076695,2007&2021&2017,,,,,,,,,,,,,,
3,1250,2007,2021,1,1.400376262,2017,3.426954879,2007&2021&2017,,,,,,,,,,,,,,
3,1251,2007,2021,1,1.509647494,2017,4.45173924,2007&2021&2017,,,,,,,,,,,,,,
3,1252,2007,2021,1,1.546564014,2017,4.003665613,2007&2021&2017,,,,,,,,,,,,,,
3,1253,2007,2021,1,1.399397083,2017,3.9446801,2007&2021&2017,,,,,,,,,,,,,,
3,1254,2007,2021,1,1.142853298,2017,3.967393732,2007&2021&2017,,,,,,,,,,,,,,
3,1255,2007,2021,1,0.93657104,2017,3.318085313,2007&2021&2017,,,,,,,,,,,,,,
3,1256,2007,2021,1,1.215157081,2017,2.982700769,2007&2021&2017,,,,,,,,,,,,,,
3,1257,2007,2021,1,1.73668216,2017,3.895147033,2007&2021&2017,,,,,,,,,,,,,,
3,1258,2007,2021,1,1.756637364,2017,4.867107448,2007&2021&2017,,,,,,,,,,,,,,
3,1259,2007,2021,1,1.245808705,2017,4.387087437,2007&2021&2017,,,,,,,,,,,,,,
3,1260,2007,2021,1,0.97267913,2017,2.336498051,2007&2021&2017,,,,,,,,,,,,,,
3,1261,2007,2021,1,0.959679973,2017,6.311846937,2007&2021&2017,,,,,,,,,,,,,,
3,1262,2007,2021,1,0.782867802,2017,3.308237082,2007&2021&2017,,,,,,,,,,,,,,
3,1263,2008,2021,1,0.784071746,2017,3.598157876,2008&2021&2017,,,,,,,,,,,,,,
3,1264,2008,2021,1,0.871317023,2017,3.58240133,2008&2021&2017,,,,,,,,,,,,,,
3,1265,2008,2021,1,0.831392212,2017,4.808890972,2008&2021&2017,,,,,,,,,,,,,,
3,1266,2008,2021,1,0.749391912,2017,3.629079948,2008&2021&2017,,,,,,,,,,,,,,
3,1267,2008,2021,1,1.161258164,2017,4.628226059,2008&2021&2017,,,,,,,,,,,,,,
3,1268,2008,2021,1,1.879249497,2017,3.223943493,2008&2021&2017,,,,,,,,,,,,,,
3,1269,2008,2021,1,2.124454709,2017,4.018101181,2008&2021&2017,,,,,,,,,,,,,,
3,1270,2008,2021,1,2.614741003,2017,2.473322878,2008&2021&2017,,,,,,,,,,,,,,
3,1271,2008,2021,1,3.273051454,2017,3.101406232,2008&2021&2017,,,,,,,,,,,,,,
3,1272,2008,2021,1,3.03606954,2017,4.174129897,2008&2021&2017,,,,,,,,,,,,,,
3,1273,2008,2021,1,3.070894734,2017,3.877752747,2008&2021&2017,,,,,,,,,,,,,,
3,1274,2008,2021,1,2.495206584,2017,4.559799801,2008&2021&2017,,,,,,,,,,,,,,
3,1275,2008,2021,1,1.523438152,2017,4.176322186,2008&2021&2017,,,,,,,,,,,,,,
3,1276,2008,2021,1,1.421614018,2017,2.590893392,2008&2021&2017,,,,,,,,,,,,,,
3,1277,2008,2021,1,1.046090996,2017,3.396431798,2008&2021&2017,,,,,,,,,,,,,,
3,1278,2008,2021,1,0.737168247,2017,3.352392431,2008&2021&2017,,,,,,,,,,,,,,
3,1279,2008,2021,1,1.195979944,2017,3.982302963,2008&2021&2017,,,,,,,,,,,,,,
3,1280,2008,2021,1,2.211933911,2017,2.963928714,2008&2021&2017,,,,,,,,,,,,,,
3,1281,2008,2021,1,2.191433074,2017,3.995932014,2008&2021&2017,,,,,,,,,,,,,,
3,1282,2008,2021,1,1.415388961,2017,4.421566911,2008&2021&2017,,,,,,,,,,,,,,
3,1283,2008,2021,1,1.126518241,2017,3.237855706,2008&2021&2017,,,,,,,,,,,,,,
3,1284,2008,2021,1,1.511467226,2017,3.045315136,2008&2021&2017,,,,,,,,,,,,,,
3,1285,2008,2021,1,1.915350013,2017,4.603486317,2008&2021&2017,,,,,,,,,,,,,,
3,1286,2008,2021,1,1.705776084,2017,4.105539854,2008&2021&2017,,,,,,,,,,,,,,
3,1287,2008,2021,1,1.281797671,2017,3.260701536,2008&2021&2017,,,,,,,,,,,,,,
3,1288,2008,2021,1,1.225977667,2017,4.200958579,2008&2021&2017,,,,,,,,,,,,,,
3,1289,2008,2021,1,1.42774281,2017,4.438181491,2008&2021&2017,,,,,,,,,,,,,,
3,1290,2008,2021,1,1.424011937,2017,5.226389784,2008&2021&2017,,,,,,,,,,,,,,
3,1291,2008,2021,1,1.450161472,2017,4.142590675,2008&2021&2017,,,,,,,,,,,,,,
3,1292,2008,2021,1,1.344782418,2017,4.600225305,2008&2021&2017,,,,,,,,,,,,,,
3,1293,2008,2021,1,1.120912416,2017,4.096533004,2008&2021&2017,,,,,,,,,,,,,,
3,1294,2008,2021,1,0.967343406,2017,3.769922883,2008&2021&2017,,,,,,,,,,,,,,
3,1295,2008,2021,1,1.060212339,2017,3.561180691,2008&2021&2017,,,,,,,,,,,,,,
3,1296,2008,2021,1,1.349591854,2017,4.059514057,2008&2021&2017,,,,,,,,,,,,,,
3,1297,2008,2021,1,1.98128408,2017,3.250157575,2008&2021&2017,,,,,,,,,,,,,,
3,1298,2008,2021,1,2.830692679,2017,3.567580124,2008&2021&2017,,,,,,,,,,,,,,
3,1299,2008,2021,1,2.626080099,2017,3.621654323,2008&2021&2017,,,,,,,,,,,,,,
3,1300,2008,2021,1,2.056437815,2017,3.72693204,2008&2021&2017,,,,,,,,,,,,,,
3,1301,2008,2021,1,1.54696899,2017,3.128655469,2008&2021&2017,,,,,,,,,,,,,,
3,1302,2008,2021,1,1.006467395,2017,4.151631159,2008&2021&2017,,,,,,,,,,,,,,
3,1303,2008,2021,1,0.973817774,2017,3.378831466,2008&2021&2017,,,,,,,,,,,,,,
3,1304,2008,2021,1,1.180123707,2017,3.211426965,2008&2021&2017,,,,,,,,,,,,,,
3,1305,2008,2021,1,1.399514962,2017,3.087127179,2008&2021&2017,,,,,,,,,,,,,,
3,1306,2008,2021,1,1.118208114,2017,3.077232058,2008&2021&2017,,,,,,,,,,,,,,
3,1307,2008,2021,1,0.906690593,2017,4.453263863,2008&2021&2017,,,,,,,,,,,,,,
3,1308,2008,2021,1,1.263706442,2017,3.824683622,2008&2021&2017,,,,,,,,,,,,,,
3,1309,2008,2021,1,1.690727533,2017,3.178946137,2008&2021&2017,,,,,,,,,,,,,,
3,1310,2008,2021,1,1.674024059,2017,3.924220693,2008&2021&2017,,,,,,,,,,,,,,
3,1311,2008,2021,1,1.503993129,2017,3.865313653,2008&2021&2017,,,,,,,,,,,,,,
3,1312,2008,2021,1,1.33700016,2017,4.095185674,2008&2021&2017,,,,,,,,,,,,,,
3,1313,2008,2021,1,1.707185259,2017,4.057328684,2008&2021&2017,,,,,,,,,,,,,,
3,1314,2008,2021,1,1.786457013,2017,4.39319482,2008&2021&2017,,,,,,,,,,,,,,
3,1315,2008,2021,1,1.667905305,2017,4.634513191,2008&2021&2017,,,,,,,,,,,,,,
3,1316,2008,2021,1,1.870510007,2017,4.216183715,2008&2021&2017,,,,,,,,,,,,,,
3,1317,2008,2021,1,1.774004786,2017,4.797659273,2008&2021&2017,,,,,,,,,,,,,,
3,1318,2008,2021,1,1.459934992,2017,2.92872567,2008&2021&2017,,,,,,,,,,,,,,
3,1319,2008,2021,1,1.140155324,2017,4.418172213,2008&2021&2017,,,,,,,,,,,,,,
3,1320,2008,2021,1,1.299728954,2017,3.135262593,2008&2021&2017,,,,,,,,,,,,,,
3,1321,2008,2021,1,1.511662805,2017,3.948462457,2008&2021&2017,,,,,,,,,,,,,,
3,1322,2008,2021,1,1.406643145,2017,3.322548924,2008&2021&2017,,,,,,,,,,,,,,
3,1323,2008,2021,1,1.105456239,2017,6.064320188,2008&2021&2017,,,,,,,,,,,,,,
3,1324,2008,2021,1,1.298219447,2017,3.69964244,2008&2021&2017,,,,,,,,,,,,,,
3,1325,2008,2021,1,1.598310838,2017,4.247490138,2008&2021&2017,,,,,,,,,,,,,,
